"dataset_id","scientific_name","common_name","site_name","colony_name","lat_colony","lon_colony","device","bird_id","track_id","age","sex","breed_stage","breed_status","argos_quality","equinox","dtime","track_time","longitude","latitude"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-23 11:57:00,NA,4.1,-19.0199999859061
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-24 00:03:00,NA,2.58,-19.3399999858704
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-24 12:08:00,NA,1.32,-18.49999998598
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-25 00:12:00,NA,0.299999999999996,-19.9899999858201
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-25 12:20:00,NA,-1.72,-22.6299999859108
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-26 00:30:00,NA,-4.24,-21.869999985838
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-27 00:41:00,NA,-7.03,-12.1399999885052
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-27 12:47:00,NA,-8.56,-10.9199999893254
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-26 12:32:00,NA,-4.76,-17.3099999862236
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-19 23:17:00,NA,14.21,-24.7999999863079
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-20 11:21:00,NA,13.19,-24.2199999861758
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-15 11:24:00,NA,12.54,-22.1999999858652
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-01-30 11:04:00,NA,17.31,-34.599999990426
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-01-31 11:07:00,NA,16.6,-31.2199999887317
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-01-31 23:01:00,NA,18.12,-32.409999989312
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-01 11:01:00,NA,18.14,-33.5799999899019
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-01 23:02:00,NA,17.9,-33.3199999897696
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-02 23:03:00,NA,17.68,-34.2399999902403
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-02-02 11:03:00,NA,17.67,-33.5399999898816
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","38241","6089","adult","male","non-breeding","non-breeding",NA,NA,2007-01-26 23:03:00,NA,17.4,-31.4499999888419
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-21 12:36:00,NA,-9.31,34.599999990426
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-05 12:46:00,NA,-12.32,31.6699999889483
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-05 00:43:00,NA,-11.56,33.9199999900759
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-23 00:34:00,NA,-8.88,38.3699999923614
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-04 12:31:00,NA,-8.55,36.9799999916556
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-07 12:44:00,NA,-11.86,36.5299999914241
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-08 00:39:00,NA,-10.62,38.4199999923864
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-17 12:42:00,NA,-10.59,41.1599999937066
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-20 12:41:00,NA,-11.12,39.0999999927241
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-31 00:40:00,NA,-10.61,39.6899999930123
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-18 00:38:00,NA,-9.62,41.909999994046
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-18 12:29:00,NA,-7.39,40.3999999933521
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-19 00:28:00,NA,-7.17,37.6299999919876
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-19 12:27:00,NA,-6.95,37.259999991799
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-20 12:41:00,NA,-10.5,28.1099999873706
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-21 00:33:00,NA,-8.53,32.2499999892326
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-22 00:31:00,NA,-8.08,37.3299999918348
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-22 12:33:00,NA,-8.6,38.6999999925261
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-23 12:31:00,NA,-8.15,37.4899999919164
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-29 12:28:00,NA,-7.65,38.0999999922256
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-04 00:30:00,NA,-8.28,37.2199999917785
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-06 12:33:00,NA,-9.09,38.6599999925062
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-04-20 00:39:00,NA,-9.98,31.4799999888563
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-06 00:32:00,NA,-8.83,36.2999999913054
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-13 12:26:00,NA,-7.41,38.5799999924663
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-15 12:30:00,NA,-8.41,40.0099999931664
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-16 00:33:00,NA,-9.16,39.4899999929151
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-16 12:33:00,NA,-9.16,38.9799999926649
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-20 00:31:00,NA,-8.63,37.5399999919419
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-21 00:54:00,NA,-14.37,38.2799999923162
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-21 12:52:00,NA,-13.86,36.0299999911659
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-22 13:10:00,NA,-18.34,37.8599999921043
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-24 01:50:00,NA,-28.31,38.4599999924064
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-26 14:27:00,NA,-37.5,38.1699999922608
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-27 02:22:00,NA,-36.24,41.3699999938027
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-27 14:22:00,NA,-36.22,41.8199999940058
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-28 02:21:00,NA,-35.96,41.9799999940771
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-28 14:24:00,NA,-36.69,42.1499999941522
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-29 02:28:00,NA,-37.68,41.7699999939834
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-30 01:31:00,NA,-23.39,41.5699999938935
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-30 13:00:00,NA,-15.63,41.7499999939745
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-31 12:31:00,NA,-8.34,40.7399999935119
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-19 00:30:00,NA,-8.39,35.6399999909641
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-19 12:34:00,NA,-9.39,36.2399999912745
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-08 12:35:00,NA,-9.62,38.209999992281
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-17 00:34:00,NA,-9.41,38.4599999924064
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-17 12:33:00,NA,-9.16,38.2999999923262
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-18 00:34:00,NA,-9.4,37.4299999918858
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-07 00:40:00,NA,-10.85,37.1799999917581
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-25 02:06:00,NA,-32.29,39.4799999929103
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-29 14:06:00,NA,-32.16,39.0799999927142
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-24 14:00:00,NA,-30.8,38.9799999926649
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-26 02:14:00,NA,-34.26,37.6399999919927
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-25 14:07:00,NA,-32.53,38.729999992541
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-23 01:29:00,NA,-23.08,37.3899999918654
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-22 00:52:00,NA,-13.85,35.5299999909071
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-23 13:44:00,NA,-26.82,36.9099999916196
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-18 12:30:00,NA,-8.4,36.5399999914293
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","55401","6093","adult","male","breeding","breeding",NA,NA,2007-05-03 12:30:00,NA,-8.27,37.4599999919011
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-25 00:29:00,NA,-7.72,34.2499999902455
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-25 12:31:00,NA,-8.24,34.5399999903949
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-29 12:28:00,NA,-7.66,35.1999999907362
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-06 12:33:00,NA,-8.6,34.5699999904104
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-07 00:30:00,NA,-7.82,34.8399999905499
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-06 00:35:00,NA,-9.12,33.2699999897442
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-20 12:38:00,NA,-9.75,31.8699999890457
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-02 00:34:00,NA,-9.23,33.2799999897493
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-13 00:34:00,NA,-9.41,32.6199999894168
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-16 00:38:00,NA,-9.37,32.0299999891242
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-05 00:42:00,NA,-10.91,29.309999987863
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-20 00:37:00,NA,-9.48,34.2999999902712
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-10 12:35:00,NA,-9.65,34.8699999905655
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-12 12:33:00,NA,-9.16,33.6899999899582
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-24 12:35:00,NA,-9.55,34.8899999905758
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-25 00:36:00,NA,-9.79,34.0199999901272
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-25 12:39:00,NA,-10.53,34.2799999902609
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-26 00:39:00,NA,-10.51,34.8899999905758
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-26 12:34:00,NA,-9.25,34.0499999901426
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-02 00:33:00,NA,-8.79,33.5099999898663
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-06 00:41:00,NA,-11.08,33.9599999900964
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-21 12:41:00,NA,-11.11,33.759999989994
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-02 12:43:00,NA,-11.5,33.0299999896228
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-22 12:43:00,NA,-11.59,33.1099999896632
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-16 12:48:00,NA,-11.84,31.6599999889434
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-06 12:44:00,NA,-11.84,34.2299999902352
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-21 00:44:00,NA,-11.87,33.4999999898612
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-05 12:42:00,NA,-11.32,32.6999999894568
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-13 12:39:00,NA,-10.66,33.3299999897747
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-22 00:41:00,NA,-11.1,32.839999989527
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-03 00:30:00,NA,-8,31.1399999886936
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-23 12:33:00,NA,-8.65,38.0499999922003
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-26 12:32:00,NA,-8.54,37.2799999918092
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-27 00:28:00,NA,-7.56,39.0199999926847
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-27 12:30:00,NA,-8.08,40.1599999932381
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-03 12:30:00,NA,-8.27,37.4599999919011
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-07 12:34:00,NA,-9.36,39.0399999926945
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-24 12:30:00,NA,-7.95,35.1399999907052
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-19 12:31:00,NA,-7.95,36.6299999914756
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-24 00:34:00,NA,-8.93,36.6099999914653
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-26 00:28:00,NA,-7.51,35.9599999911297
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-23 00:35:00,NA,-9.13,37.809999992079
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-07 00:34:00,NA,-9.35,37.6099999919775
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-08 00:35:00,NA,-9.62,38.4199999923864
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-08 12:35:00,NA,-9.62,38.209999992281
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-04-22 12:40:00,NA,-10.36,36.4099999913622
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-01 12:24:00,NA,-6.72,36.5699999914447
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-09 12:31:00,NA,-8.64,37.7999999920739
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-11 12:28:00,NA,-7.91,37.4099999918756
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-15 12:24:00,NA,-6.91,37.5099999919266
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-17 00:33:00,NA,-9.16,38.4599999924064
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-18 12:29:00,NA,-8.15,37.9899999921701
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-19 12:53:00,NA,-14.14,28.3199999874533
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-05-30 00:26:00,NA,-7.15,32.5799999893967
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-01 12:32:00,NA,-8.56,32.4999999893568
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-02 12:28:00,NA,-7.52,32.7099999894618
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","59400","6099","adult","female","breeding","breeding",NA,NA,2007-06-03 12:29:00,NA,-7.73,30.6899999884818
