"dataset_id","scientific_name","common_name","site_name","colony_name","lat_colony","lon_colony","device","bird_id","track_id","age","sex","breed_stage","breed_status","argos_quality","equinox","dtime","track_time","longitude","latitude","bird_track"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-19 11:05:00",NA,17.22,-28.4199999874932,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-20 10:58:00",NA,18.94,-32.9199999895673,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-20 22:54:00",NA,19.93,-33.2899999897544,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-18 22:30:00",NA,25.12,-34.5199999903847,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-22 11:06:00",NA,16.89,-28.8899999876853,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-22 23:04:00",NA,17.37,-27.5099999871433,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-24 23:18:00",NA,13.8,-25.179999986404,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-23 23:17:00",NA,14.09,-25.4299999864713,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-24 11:20:00",NA,13.32,-21.6599999858244,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-21 10:59:00",NA,18.67,-36.4699999913932,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-21 23:11:00",NA,15.65,-34.0599999901478,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",29036,6081,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-23 11:06:00",NA,16.85,-29.6599999880151,"29036 6081"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-17 23:15:00",NA,13.79,-29.8499999880991,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-01 10:52:00",NA,17.85,-34.1199999901786,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-01 22:57:00",NA,16.66,-34.4999999903743,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-02 10:55:00",NA,17.22,-33.5499999898867,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-02 23:00:00",NA,16.03,-32.2099999892129,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-03 10:55:00",NA,17.34,-30.8099999885378,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-04 10:57:00",NA,16.95,-31.2999999887699,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-04 22:57:00",NA,17.01,-32.0899999891537,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-05 10:58:00",NA,16.81,-32.5199999893668,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-06 11:03:00",NA,15.68,-31.9299999890751,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-06 22:59:00",NA,16.73,-33.0899999896531,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-07 10:55:00",NA,17.78,-33.5199999898714,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-07 22:57:00",NA,17.34,-32.1599999891882,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-08 11:03:00",NA,15.89,-32.6099999894117,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-08 23:02:00",NA,16.19,-34.4599999903537,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-10 10:57:00",NA,17.6,-32.9499999895824,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-10 23:02:00",NA,16.4,-30.3899999883431,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-12 11:02:00",NA,16.55,-31.0699999886604,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-12 23:04:00",NA,16.1,-31.9499999890849,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-13 11:06:00",NA,15.64,-32.049999989134,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-13 23:07:00",NA,15.44,-32.1599999891882,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-14 11:05:00",NA,15.99,-31.8799999890506,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-14 23:05:00",NA,16.03,-31.5999999889143,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-15 11:00:00",NA,17.33,-30.9099999885848,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-16 11:01:00",NA,17.16,-32.3399999892772,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-16 23:05:00",NA,16.21,-32.4699999893419,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-17 11:05:00",NA,16.25,-32.1999999892079,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-19 11:04:00",NA,16.66,-31.9099999890653,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-19 23:11:00",NA,14.95,-31.6399999889337,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-22 23:09:00",NA,15.66,-35.3299999908035,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-23 11:08:00",NA,15.94,-36.2499999912796,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-23 23:04:00",NA,16.97,-36.789999991558,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-26 11:00:00",NA,18.12,-37.6499999919978,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-26 23:01:00",NA,17.9,-36.6899999915065,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-27 10:58:00",NA,18.67,-36.4799999913983,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-27 22:57:00",NA,18.95,-36.26999999129,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-28 10:55:00",NA,19.47,-36.0599999911814,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-28 22:55:00",NA,19.5,-35.8399999910676,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-29 10:49:00",NA,21.02,-35.1999999907362,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-30 11:00:00",NA,18.31,-35.5999999909433,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-31 23:03:00",NA,17.62,-37.0599999916966,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-01 10:59:00",NA,18.64,-35.5699999909278,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-01 22:59:00",NA,18.65,-34.8899999905758,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-02 11:00:00",NA,18.42,-35.1099999906896,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-02 23:00:00",NA,18.43,-35.7799999910366,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-03 11:00:00",NA,18.45,-36.0099999911555,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-03 23:04:00",NA,17.46,-35.3299999908035,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-04 11:08:00",NA,16.47,-35.5599999909227,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-04 23:09:00",NA,16.23,-36.2599999912848,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-05 11:07:00",NA,16.75,-36.0399999911711,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-05 23:04:00",NA,17.51,-36.7399999915323,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-14 10:50:00",NA,21.05,-36.9799999916556,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-14 22:50:00",NA,21.04,-37.2999999918194,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-15 10:49:00",NA,21.29,-37.6199999919826,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-15 22:49:00",NA,21.28,-37.3999999918705,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-16 22:51:00",NA,20.77,-38.0699999922104,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-17 10:46:00",NA,22.01,-37.2699999918041,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-17 22:50:00",NA,21,-34.5499999904001,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-18 11:00:00",NA,18.49,-36.1699999912383,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-20 11:07:00",NA,16.69,-34.3399999902918,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-20 23:07:00",NA,16.68,-33.2999999897594,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-21 11:07:00",NA,16.67,-33.679999989953,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-21 23:02:00",NA,17.9,-36.1799999912435,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-22 10:59:00",NA,18.64,-37.259999991799,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-22 23:13:00",NA,15.12,-30.1299999882248,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-03 22:53:00",NA,17.89,-30.1099999882157,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-09 11:01:00",NA,16.5,-34.5499999904001,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-11 11:00:00",NA,16.95,-29.2799999878501,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-11 22:57:00",NA,17.75,-29.7799999880681,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-15 22:56:00",NA,18.37,-30.6199999884493,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-18 22:59:00",NA,17.87,-29.239999987833,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-20 11:23:00",NA,11.98,-32.5999999894067,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-20 23:33:00",NA,9.52,-33.1499999896834,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-21 11:36:00",NA,8.81,-32.0699999891438,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-21 23:25:00",NA,11.59,-35.7799999910366,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-22 11:15:00",NA,14.13,-35.9299999911142,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-24 23:04:00",NA,17.03,-37.8599999921043,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-25 11:03:00",NA,17.31,-38.0299999921903,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-25 23:03:00",NA,17.34,-37.8399999920942,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-29 22:49:00",NA,21.04,-33.6499999899377,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-30 23:01:00",NA,18.08,-38.2599999923061,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-31 10:59:00",NA,18.6,-38.0699999922104,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-06 11:06:00",NA,17.01,-37.8999999921246,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-06 23:07:00",NA,16.77,-38.1499999922508,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-07 23:00:00",NA,18.54,-33.8299999900298,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-08 10:55:00",NA,19.79,-32.4699999893419,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-08 22:51:00",NA,20.8,-32.1699999891931,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-09 10:47:00",NA,21.8,-32.429999989322,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-09 22:46:00",NA,22.05,-32.1299999891733,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-10 10:49:00",NA,21.31,-32.9699999895925,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-18 11:10:00",NA,15.08,-27.3299999870778,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-09 23:03:00",NA,16.05,-33.9399999900861,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-10 22:54:00",NA,20.06,-32.6699999894417,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-11 10:55:00",NA,19.81,-31.7799999890018,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-18 23:01:00",NA,18.23,-39.4899999929151,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-19 11:01:00",NA,18.22,-39.8599999930943,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-19 23:10:00",NA,15.96,-37.2699999918041,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-27 12:02:00",NA,2.7,-25.0699999863754,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-23 11:15:00",NA,14.6,-26.0299999866452,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-11 22:50:00",NA,21.06,-34.3699999903072,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-12 10:51:00",NA,20.81,-35.7599999910262,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-12 22:53:00",NA,20.31,-36.0599999911814,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-13 10:52:00",NA,20.56,-35.8099999910521,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-13 22:50:00",NA,21.05,-36.1199999912124,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-16 10:50:00",NA,21.02,-37.7299999920385,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-05 23:01:00",NA,16.12,-31.8599999890409,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-02-07 10:58:00",NA,19.03,-36.5599999914396,"55401 6092"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS",55401,6092,"adult","male","non-breeding","non-breeding",NA,NA,"2007-01-24 11:04:00",NA,17,-37.6899999920181,"55401 6092"
